2023-11-30 21:59:58,515 INFO    StreamThr :8268 [internal.py:wandb_internal():86] W&B internal server running at pid: 8268, started at: 2023-11-30 21:59:58.514649
2023-11-30 22:00:00,286 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\conda-environment.yaml
2023-11-30 22:00:00,286 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\requirements.txt
2023-11-30 22:00:01,565 DEBUG   HandlerThread:8268 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-30 22:00:01,567 INFO    HandlerThread:8268 [system_monitor.py:probe():229] Finished publishing system info
2023-11-30 22:00:01,571 DEBUG   SenderThread:8268 [sender.py:send():380] send: files
2023-11-30 22:00:01,571 INFO    SenderThread:8268 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-30 22:00:01,580 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: stop_status
2023-11-30 22:00:01,580 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: stop_status
2023-11-30 22:00:01,582 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-30 22:00:01,986 DEBUG   SenderThread:8268 [sender.py:send():380] send: telemetry
2023-11-30 22:00:02,291 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\conda-environment.yaml
2023-11-30 22:00:02,292 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\output.log
2023-11-30 22:00:02,292 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\wandb-metadata.json
2023-11-30 22:00:02,555 INFO    wandb-upload_0:8268 [upload_job.py:push():131] Uploaded file C:\Users\dongjae\AppData\Local\Temp\tmp7kc3hzk7wandb\8ng446mx-wandb-metadata.json
2023-11-30 22:00:04,000 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 22:00:04,310 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\output.log
2023-11-30 22:00:09,037 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 22:00:14,051 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 22:00:16,585 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-30 22:00:16,585 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: stop_status
2023-11-30 22:00:16,585 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: stop_status
2023-11-30 22:00:19,911 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 22:00:24,935 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 22:00:29,988 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 22:00:30,475 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\config.yaml
2023-11-30 22:00:31,588 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-30 22:00:31,588 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: stop_status
2023-11-30 22:00:31,588 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: stop_status
2023-11-30 22:00:32,419 DEBUG   SenderThread:8268 [sender.py:send():380] send: exit
2023-11-30 22:00:32,419 INFO    SenderThread:8268 [sender.py:send_exit():585] handling exit code: 0
2023-11-30 22:00:32,419 INFO    SenderThread:8268 [sender.py:send_exit():587] handling runtime: 32
2023-11-30 22:00:32,421 INFO    SenderThread:8268 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-30 22:00:32,422 INFO    SenderThread:8268 [sender.py:send_exit():593] send defer
2023-11-30 22:00:32,422 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,422 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-30 22:00:32,422 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,422 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-30 22:00:32,422 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 1
2023-11-30 22:00:32,422 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,422 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-30 22:00:32,422 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,423 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-30 22:00:32,423 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 2
2023-11-30 22:00:32,423 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,423 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-30 22:00:32,423 INFO    HandlerThread:8268 [system_monitor.py:finish():203] Stopping system monitor
2023-11-30 22:00:32,423 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined cpu monitor
2023-11-30 22:00:32,423 DEBUG   SystemMonitor:8268 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-30 22:00:32,424 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined disk monitor
2023-11-30 22:00:32,427 DEBUG   SystemMonitor:8268 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-30 22:00:32,427 DEBUG   SystemMonitor:8268 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-30 22:00:32,449 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined gpu monitor
2023-11-30 22:00:32,450 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined memory monitor
2023-11-30 22:00:32,450 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined network monitor
2023-11-30 22:00:32,450 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,450 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-30 22:00:32,450 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 3
2023-11-30 22:00:32,450 DEBUG   SenderThread:8268 [sender.py:send():380] send: stats
2023-11-30 22:00:32,451 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,451 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-30 22:00:32,451 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,451 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-30 22:00:32,451 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 4
2023-11-30 22:00:32,451 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,451 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-30 22:00:32,451 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,452 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-30 22:00:32,452 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 5
2023-11-30 22:00:32,452 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,452 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-30 22:00:32,452 DEBUG   SenderThread:8268 [sender.py:send():380] send: summary
2023-11-30 22:00:32,452 INFO    SenderThread:8268 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-30 22:00:32,453 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,453 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-30 22:00:32,453 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 6
2023-11-30 22:00:32,453 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,453 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-30 22:00:32,453 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,453 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-30 22:00:32,453 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 7
2023-11-30 22:00:32,453 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: status_report
2023-11-30 22:00:32,454 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:32,454 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-30 22:00:32,454 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:32,454 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-30 22:00:32,485 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\wandb-summary.json
2023-11-30 22:00:33,427 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-30 22:00:34,600 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 8
2023-11-30 22:00:34,601 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: poll_exit
2023-11-30 22:00:34,601 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:34,601 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-30 22:00:34,601 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:34,601 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-30 22:00:34,601 INFO    SenderThread:8268 [job_builder.py:build():298] Attempting to build job artifact
2023-11-30 22:00:34,602 INFO    SenderThread:8268 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-30 22:00:35,500 INFO    Thread-20 :8268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\output.log
2023-11-30 22:00:35,606 INFO    SenderThread:8268 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-30 22:00:35,616 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 9
2023-11-30 22:00:35,617 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:35,617 DEBUG   SenderThread:8268 [sender.py:send():380] send: artifact
2023-11-30 22:00:35,617 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-30 22:00:38,236 INFO    wandb-upload_0:8268 [upload_job.py:push():89] Uploaded file C:\Users\dongjae\AppData\Local\wandb\wandb\artifacts\staging\tmp5erbc_t5
2023-11-30 22:00:38,264 INFO    wandb-upload_1:8268 [upload_job.py:push():89] Uploaded file C:\Users\dongjae\AppData\Local\wandb\wandb\artifacts\staging\tmpt1sdlmxr
2023-11-30 22:00:38,448 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: keepalive
2023-11-30 22:00:38,533 ERROR   Thread-19 :8268 [internal_api.py:execute():370] 404 response executing GraphQL.
2023-11-30 22:00:38,533 ERROR   Thread-19 :8268 [internal_api.py:execute():371] {"errors":[{"message":"failed to find run condgnet/h2msi6z1","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2023-11-30 22:00:38,534 ERROR   SenderThread:8268 [sender.py:send_artifact():1460] send_artifact: failed for artifact "job/job-https___github.com_dongjaekim-hail_condnet-g.git_main_svhng_biggert2.py": It appears that you do not have permission to access the requested resource. Please reach out to the project owner to grant you access. If you have the correct permissions, verify that there are no issues with your networking setup.(Error 404: Not Found)
2023-11-30 22:00:38,534 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:38,534 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-30 22:00:38,535 INFO    SenderThread:8268 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-30 22:00:39,526 INFO    SenderThread:8268 [dir_watcher.py:finish():388] scan: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files
2023-11-30 22:00:39,526 INFO    SenderThread:8268 [dir_watcher.py:finish():402] scan save: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\conda-environment.yaml conda-environment.yaml
2023-11-30 22:00:39,527 INFO    SenderThread:8268 [dir_watcher.py:finish():402] scan save: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\config.yaml config.yaml
2023-11-30 22:00:39,530 INFO    SenderThread:8268 [dir_watcher.py:finish():402] scan save: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\output.log output.log
2023-11-30 22:00:39,530 INFO    SenderThread:8268 [dir_watcher.py:finish():402] scan save: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\requirements.txt requirements.txt
2023-11-30 22:00:39,530 INFO    SenderThread:8268 [dir_watcher.py:finish():402] scan save: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\wandb-metadata.json wandb-metadata.json
2023-11-30 22:00:39,530 INFO    SenderThread:8268 [dir_watcher.py:finish():402] scan save: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\wandb-summary.json wandb-summary.json
2023-11-30 22:00:39,530 INFO    SenderThread:8268 [sender.py:transition_state():613] send defer: 10
2023-11-30 22:00:39,531 DEBUG   HandlerThread:8268 [handler.py:handle_request():146] handle_request: defer
2023-11-30 22:00:39,531 INFO    HandlerThread:8268 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-30 22:00:39,535 DEBUG   SenderThread:8268 [sender.py:send_request():407] send_request: defer
2023-11-30 22:00:39,535 INFO    SenderThread:8268 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-30 22:00:39,535 INFO    SenderThread:8268 [file_pusher.py:finish():175] shutting down file pusher
2023-11-30 22:00:39,769 ERROR   wandb-upload_0:8268 [internal_api.py:execute():370] 404 response executing GraphQL.
2023-11-30 22:00:39,770 ERROR   wandb-upload_0:8268 [internal_api.py:execute():371] {"errors":[{"message":"run condgnet/h2msi6z1 not found during createRunFiles","path":["createRunFiles"]}],"data":{"createRunFiles":null}}
2023-11-30 22:00:39,770 ERROR   Thread-19 :8268 [step_upload.py:_handle_event():200] Failed to upload file: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\conda-environment.yaml
Traceback (most recent call last):
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\lib\retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\internal\internal_api.py", line 366, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\vendor\gql-0.2.0\wandb_gql\client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\vendor\gql-0.2.0\wandb_gql\client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\lib\gql_request.py", line 59, in execute
    request.raise_for_status()
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\requests\models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://api.wandb.ai/graphql

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\step_upload.py", line 288, in run_and_notify
    self._do_upload_sync(event)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\step_upload.py", line 330, in _do_upload_sync
    job.run()
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\upload_job.py", line 57, in run
    self.push()
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\upload_job.py", line 106, in push
    _, upload_headers, result = self._api.upload_urls(project, [self.save_name])
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\apis\normalize.py", line 73, in wrapper
    raise err
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\internal\internal_api.py", line 2176, in upload_urls
    query_result = self.gql(
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\internal\internal_api.py", line 338, in gql
    ret = self._retry_gql(
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\lib\retry.py", line 147, in __call__
    retry_timedelta_triggered = check_retry_fn(e)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\util.py", line 907, in no_retry_auth
    raise CommError(
wandb.errors.CommError: It appears that you do not have permission to access the requested resource. Please reach out to the project owner to grant you access. If you have the correct permissions, verify that there are no issues with your networking setup.(Error 404: Not Found)
2023-11-30 22:00:39,798 ERROR   wandb-upload_1:8268 [internal_api.py:execute():370] 404 response executing GraphQL.
2023-11-30 22:00:39,798 ERROR   wandb-upload_1:8268 [internal_api.py:execute():371] {"errors":[{"message":"run condgnet/h2msi6z1 not found during createRunFiles","path":["createRunFiles"]}],"data":{"createRunFiles":null}}
2023-11-30 22:00:39,799 ERROR   Thread-19 :8268 [step_upload.py:_handle_event():200] Failed to upload file: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\config.yaml
Traceback (most recent call last):
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\lib\retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\internal\internal_api.py", line 366, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\vendor\gql-0.2.0\wandb_gql\client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\vendor\gql-0.2.0\wandb_gql\client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\lib\gql_request.py", line 59, in execute
    request.raise_for_status()
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\requests\models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://api.wandb.ai/graphql

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\step_upload.py", line 288, in run_and_notify
    self._do_upload_sync(event)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\step_upload.py", line 330, in _do_upload_sync
    job.run()
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\upload_job.py", line 57, in run
    self.push()
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\filesync\upload_job.py", line 106, in push
    _, upload_headers, result = self._api.upload_urls(project, [self.save_name])
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\apis\normalize.py", line 73, in wrapper
    raise err
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\internal\internal_api.py", line 2176, in upload_urls
    query_result = self.gql(
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\internal\internal_api.py", line 338, in gql
    ret = self._retry_gql(
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\lib\retry.py", line 147, in __call__
    retry_timedelta_triggered = check_retry_fn(e)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\util.py", line 907, in no_retry_auth
    raise CommError(
wandb.errors.CommError: It appears that you do not have permission to access the requested resource. Please reach out to the project owner to grant you access. If you have the correct permissions, verify that there are no issues with your networking setup.(Error 404: Not Found)
2023-11-30 22:00:40,008 ERROR   wandb-upload_2:8268 [internal_api.py:execute():370] 404 response executing GraphQL.
2023-11-30 22:00:40,008 ERROR   wandb-upload_2:8268 [internal_api.py:execute():371] {"errors":[{"message":"run condgnet/h2msi6z1 not found during createRunFiles","path":["createRunFiles"]}],"data":{"createRunFiles":null}}
2023-11-30 22:00:40,008 ERROR   Thread-19 :8268 [step_upload.py:_handle_event():200] Failed to upload file: C:\Users\dongjae\Desktop\condnet-g\wandb\run-20231130_215958-h2msi6z1\files\output.log
Traceback (most recent call last):
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\lib\retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "C:\Users\dongjae\Anaconda3\envs\condnet-g\lib\site-packages\wandb\sdk\internal\internal_api.py", line 366, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
